datetime,SMP,Temperature,Wind Speed,Visibility,Cloud Cover,phuTai,giaBien
11/21/2021 13:00:00,1,28.9,15.2,15.3,70.6,28408,965
11/21/2021 13:30:00,1,29,20.2,10,49.1,28408,1054
11/21/2021 14:00:00,1,29,22.2,10,49.6,29516,1100
11/21/2021 14:30:00,1,28,18.2,10,49.1,29516,1142
11/21/2021 15:00:00,1,28,18.3,10,49.6,29791,140
11/21/2021 15:30:00,1,27,18.1,10,49.1,29791,142
11/21/2021 16:00:00,789,27.1,14.3,15.3,70.6,31482,1154
11/21/2021 16:30:00,963,27,14.6,10,49.1,31482,1780
11/21/2021 17:00:00,1503.5,26,16.4,10,49.6,33600,1785
11/21/2021 17:30:00,1503.5,26,16.2,10,49.1,33600,1789
11/21/2021 18:00:00,1503.5,26,11.1,10,49.6,29917,1680
11/21/2021 18:30:00,1024.3,26,9.3,10,49.1,29917,1776
11/21/2021 19:00:00,927.1,25.6,11,15.3,70.6,28256,1247
11/21/2021 19:30:00,900,26,11,10,49.1,28256,143
11/21/2021 20:00:00,848,26,14.6,10,49.6,27761,141
11/21/2021 20:30:00,790,26,14.4,10,49.1,27761,140
11/21/2021 21:00:00,790,26,11,10,49.6,26268,137
11/21/2021 21:30:00,870,26,12.6,10,49.1,26268,134
11/21/2021 22:00:00,890,25.2,12.6,15.3,70.6,24461,1239
11/21/2021 22:30:00,890,25,7.4,10,49.1,24461,1229
11/21/2021 23:00:00,890,25,3.6,10,49.6,23469,1226
11/21/2021 23:30:00,890,25,3.5,10,49.1,23469,1175
11/22/2021 00:00:00,900,24,5.3,10,49.6,22637,1297
11/22/2021 00:30:00,900,24,3.5,10,50,22637,1235
11/22/2021 01:00:00,900,23.7,3.5,14.3,71,22217,1230
11/22/2021 01:30:00,900,24,3.5,8.1,49.1,22217,1229
11/22/2021 02:00:00,900,23,3.6,8,49.6,22071,1228
11/22/2021 02:30:00,900,23,3.5,8.1,49.1,22071,1224
11/22/2021 03:00:00,900,23,3.5,8,49.6,22362,1160
11/22/2021 03:30:00,900,23,3.5,8,49.1,22362,1228
11/22/2021 04:00:00,901,22.6,3.5,5.9,70.6,23164,1229
11/22/2021 04:30:00,927.1,23,3.5,8,49.1,23164,1327
11/22/2021 05:00:00,963,23,3.6,8,49.6,24952,1339
11/22/2021 05:30:00,1024.3,22,3.6,8,49.1,24952,1594
11/22/2021 06:00:00,1024.3,22,3.5,10,49.6,27071,1413
11/22/2021 06:30:00,1176.6,23,5.3,10,25,27071,1771
11/22/2021 07:00:00,1176.6,23.3,5.2,15.3,59.1,30850,1780
11/22/2021 07:30:00,1342,25.1,7.3,10,25,30850,1435
11/22/2021 08:00:00,1176.6,26,5.3,10,27.6,32500,1437
11/22/2021 08:30:00,1176.6,27,3.5,10,25.9,32500,1619
11/22/2021 09:00:00,963,27.1,5.3,10,28,33212,1441
11/22/2021 09:30:00,900,28,5.4,10,25.9,33212,1276
11/22/2021 10:00:00,927.1,28.2,7.4,15.3,59.6,32660,1122
11/22/2021 10:30:00,927.1,28,9.2,10,25,32660,165
11/22/2021 11:00:00,850,29,9.3,10,27.6,29625,158
11/22/2021 11:30:00,770,29,16.2,10,25,29625,151
11/22/2021 12:00:00,749,29,14.7,10,27.6,30092,154
11/22/2021 12:30:00,770,29,18.2,10,25,30092,916
11/22/2021 13:00:00,850,29.1,12.7,15.3,59.1,32653,996
11/22/2021 13:30:00,901,29,14.8,10,25,32653,1135
11/22/2021 14:00:00,900,29,14.8,10,27.6,33048,1249
11/22/2021 14:30:00,900,28,16.5,10,25,33048,1119
11/22/2021 15:00:00,927.1,28,16.5,10,27.6,34453,1267
11/22/2021 15:30:00,963.2,28,14.6,10,25,34453,1282
11/22/2021 16:00:00,1024.3,27.8,9.9,15.3,59.1,35464,1725
11/22/2021 16:30:00,1412.9,27,12.9,10,25,35464,1704
11/22/2021 17:00:00,1024.3,27,11.1,10,49.6,36447,1556
11/22/2021 17:30:00,1425.2,26,12.8,10,25,36447,1811
11/22/2021 18:00:00,1425.2,26,11.2,10,27.6,32639,1718
11/22/2021 18:30:00,1024.3,26,11.1,10,25,32639,1696
11/22/2021 19:00:00,943,25.4,7.6,15.3,59.1,30870,589
11/22/2021 19:30:00,901,26,5.5,10,25,30870,160
11/22/2021 20:00:00,900,26,3.6,10,27.6,29599,159
11/22/2021 20:30:00,900,26,3.6,10,25,29599,157
11/22/2021 21:00:00,900,26,5.4,10,27.6,27618,153
11/22/2021 21:30:00,890,25,7.4,10,25.9,27618,149
11/22/2021 22:00:00,900,24.2,7.4,15.3,59.6,26496,145
11/22/2021 22:30:00,900,25,5.3,9.9,50,26496,1243
11/22/2021 23:00:00,890.7,25,3.6,10,50,24913,138
11/22/2021 23:30:00,850,25,5.3,9.9,50,24913,134
11/23/2021 00:00:00,900,25,1.9,10,50,24299,1177
11/23/2021 00:30:00,870,24.9,7.4,8,50,24299,1111
11/23/2021 01:00:00,850,24.3,4.4,12.9,88.4,24106,1157
11/23/2021 01:30:00,870,24,7.3,6.1,86.6,24106,1061
11/23/2021 02:00:00,890,24,3.6,4.1,88.4,24038,1051
11/23/2021 02:30:00,890,24,3.5,6.1,86.6,24038,1147
11/23/2021 03:00:00,890,24,3.5,8,49.6,24140,1163
11/23/2021 03:30:00,870,24,0,8,25,24140,1161
11/23/2021 04:00:00,870,23.6,3.7,9,71,24747,1220
11/23/2021 04:30:00,870,24,5.3,8,50,24747,1229
11/23/2021 05:00:00,900,24,5.4,8,88.4,26047,1241
11/23/2021 05:30:00,927.1,24,5.3,8,86.6,26047,1154
11/23/2021 06:00:00,963,24,5.3,8,88.4,27539,1170
11/23/2021 06:30:00,927.1,24,5.2,8,50,27539,1522
11/23/2021 07:00:00,943,23.9,3.7,13.8,71,30533,1562
11/23/2021 07:30:00,962,25,3.7,7.9,50,30533,1789
11/23/2021 08:00:00,927.1,26,3.6,8,50,31110,1354
11/23/2021 08:30:00,900,27,3.9,8,50,31110,1228
11/23/2021 09:00:00,900,27,5.6,8,50,31003,166
11/23/2021 09:30:00,770,27,5.8,8,50,31003,1021
11/23/2021 10:00:00,800,27.9,7.6,14.3,71,30337,1086
11/23/2021 10:30:00,770,28,7.8,8.1,50,30337,165
11/23/2021 11:00:00,1,26,20.4,5.1,50,27742,158
11/23/2021 11:30:00,1,26,11.3,7.1,50,27742,1155
11/23/2021 12:00:00,1,26,11.3,6.1,50,29144,1010
11/23/2021 12:30:00,770,26,11.2,6.1,50,29144,1131
11/23/2021 13:00:00,900,25.6,7.1,13.4,71,31257,1272
11/23/2021 13:30:00,962,26.1,11.2,6.1,50,31257,1291
11/23/2021 14:00:00,963.2,27,11.2,6.1,50,32456,1278
11/23/2021 14:30:00,963.2,27,18.1,10,50,32456,1279
11/23/2021 15:00:00,927.1,27,20.3,10,50,33955,1324
11/23/2021 15:30:00,1018.1,27,21.8,6.1,49.1,33955,1553
11/23/2021 16:00:00,1017,26.1,9.9,13.4,70.6,35353,1802
11/23/2021 16:30:00,1037.7,26,7.9,6.1,50,35353,1297
11/23/2021 17:00:00,1176.3,24,9.5,6,50.6,36833,1806
11/23/2021 17:30:00,1503.5,24,11,6,88,36833,1397
11/23/2021 18:00:00,1050,24,11.1,6,88.4,32658,1447
11/23/2021 18:30:00,927.1,25,5.5,6.1,86.6,32658,1266
11/23/2021 19:00:00,900,23.7,5.6,8.1,88.4,30741,1264
11/23/2021 19:30:00,890,24.1,5.7,6.1,86.6,30741,1263
11/23/2021 20:00:00,900,24.1,5.5,10,88.4,29666,1268
11/23/2021 20:30:00,901,25,5.7,9.9,86.6,29666,1258
11/23/2021 21:00:00,927.1,24.1,14.7,3.1,88.4,27782,1254
11/23/2021 21:30:00,927.1,25,5.5,6.1,86.6,27782,1233
11/23/2021 22:00:00,943,24.1,11.2,9.1,88.4,26227,1310
11/23/2021 22:30:00,927.1,26,11.1,8,86.6,26227,1198
11/23/2021 23:00:00,900,26,16.4,10,88.4,24869,138
11/23/2021 23:30:00,890,26,18,9.9,86.6,24869,134
11/24/2021 00:00:00,800,26,18.1,10,88.4,24214,130
11/24/2021 00:30:00,800,25,18.2,9.9,86.6,24214,128
11/24/2021 01:00:00,800,25,18.1,9.9,71,23789,127
11/24/2021 01:30:00,789,26,18,9.9,50,23789,980
11/24/2021 02:00:00,800,26,11.2,9.9,50,23691,992
11/24/2021 02:30:00,770,26,11.2,9.9,50,23691,992
11/24/2021 03:00:00,800,25,23.9,9.9,50,23702,992
11/24/2021 03:30:00,800,26,9.4,7,50,23702,992
11/24/2021 04:00:00,789,24.5,23.5,9.9,71,24197,981
11/24/2021 04:30:00,800,25,11.1,4.1,50,24197,982
11/24/2021 05:00:00,850,25,20.2,3.1,88.4,25691,998
11/24/2021 05:30:00,900,25,16,5,86.6,25691,1178
11/24/2021 06:00:00,927.1,25,12.9,7,88.4,27644,1201
11/24/2021 06:30:00,927.1,25,12.9,7,86.6,27644,1185
11/24/2021 07:00:00,927.1,24.9,8.8,12.5,88.4,30442,1343
11/24/2021 07:30:00,927.1,25,14.7,7,86.6,30442,1614
11/24/2021 08:00:00,900,25.1,7.7,7,50,30920,1264
11/24/2021 08:30:00,890,27,13,7,50,30920,1084
11/24/2021 09:00:00,800,27,22.2,7,50,29214,166
11/24/2021 09:30:00,1,28,24,7,50,29214,1021
11/24/2021 10:00:00,1,27.9,13.2,14.3,71,28562,1209
11/24/2021 10:30:00,1,28,23.9,8,50,28562,1031
11/24/2021 11:00:00,1,28,24.1,8,50,27290,158
11/24/2021 11:30:00,1,29,25.7,8,50,27290,1194
11/24/2021 12:00:00,1,29,27.6,8,50,29481,1073
11/24/2021 12:30:00,1,29,27.5,8,50,29481,1078
11/24/2021 13:00:00,789,28.4,14.4,14.3,71,32145,1138
11/24/2021 13:30:00,900,28,27.3,9.9,50,32145,1131
11/24/2021 14:00:00,927.1,29,22.2,10,50,33512,1133
11/24/2021 14:30:00,981,28,22.2,9.9,50,33512,1279
11/24/2021 15:00:00,1017,28,22.2,10,50,34886,1377
11/24/2021 15:30:00,1024.3,27,18.2,9.9,86.6,34886,1683
11/24/2021 16:00:00,1176,27.1,15.3,15.2,88.4,34765,1802
11/24/2021 16:30:00,1176,26,20.4,9.9,86.6,34765,1246
11/24/2021 17:00:00,1017,26,14.8,9.9,89.1,35363,1806
11/24/2021 17:30:00,1176.1,25,13,5.1,88,35363,1456
11/24/2021 18:00:00,981,25,13,7,89.1,32553,1275
11/24/2021 18:30:00,927.1,26,14.7,8,51.4,32553,1266
11/24/2021 19:00:00,900,25,14.8,9,71,31195,1662
11/24/2021 19:30:00,900,26,14.8,8,50,31195,1263
11/24/2021 20:00:00,900,26,14.7,8,50,31568,1268
11/24/2021 20:30:00,900,26,14.6,8,50,31568,800
11/24/2021 21:00:00,900,26,14.8,8,50,30193,579
11/24/2021 21:30:00,900,26,16.5,8,50,30193,149
11/24/2021 22:00:00,870,25.6,13.4,9,71,28484,145
11/24/2021 22:30:00,850,26,18.1,8,50,28484,142
11/24/2021 23:00:00,800,25,20.5,5,88.4,25659,138
11/24/2021 23:30:00,780,24,14.8,7,86.6,25659,134
11/25/2021 00:00:00,848,25,18.3,7,88.4,24675,130
11/25/2021 00:30:00,789,25,20.3,7,86.6,24675,128
11/25/2021 01:00:00,800,24.9,12.4,8.6,88.4,24482,127
11/25/2021 01:30:00,800,25,14.7,7,86.6,24482,126
11/25/2021 02:00:00,789,25,12.8,7,88.4,24189,126
11/25/2021 02:30:00,700,25,12.9,8,50,24189,125
11/25/2021 03:00:00,800,25,12.9,8,50,24379,126
11/25/2021 03:30:00,800,25,12.8,8,86.6,24379,126
11/25/2021 04:00:00,1,24.1,7.9,9,71,24683,127
11/25/2021 04:30:00,1,25,11,8,50,24683,128
11/25/2021 05:00:00,1,25,11.2,8,50,26338,132
11/25/2021 05:30:00,800,25,11.2,8,50,26338,135
11/25/2021 06:00:00,900,25,7.6,8,50,28185,139
11/25/2021 06:30:00,900,24,7.6,8,50,28185,142
11/25/2021 07:00:00,900.5,23.6,3.8,14.3,88.4,31642,1259
11/25/2021 07:30:00,981,25,7.6,7,86.6,31642,1262
11/25/2021 08:00:00,963,25,3.7,4.1,88.4,32266,1076
11/25/2021 08:30:00,940,25,14.6,7,88,32266,1109
11/25/2021 09:00:00,900,24.1,20.4,4.1,88.4,32514,165
11/25/2021 09:30:00,800,24.1,16.4,5.1,86.6,32514,167
11/25/2021 10:00:00,850,23.8,8.3,8.6,93.7,32166,166
11/25/2021 10:30:00,800,24.1,11.2,6.1,86.6,32166,165
11/25/2021 11:00:00,1,24.1,5.5,8,88.4,29093,158
11/25/2021 11:30:00,1,26,11.3,8.1,86.6,29093,151
11/25/2021 12:00:00,1,27,14.7,10,88.4,30594,154
11/25/2021 12:30:00,1,27,14.8,10,86.6,30594,158
11/25/2021 13:00:00,1,27.2,10.8,15.3,88.4,32806,162
11/25/2021 13:30:00,1,26,22.1,10,86.6,32806,167
11/25/2021 14:00:00,700,26,14.7,10,88.4,33258,168
11/25/2021 14:30:00,850,26,18.2,10,86.6,33258,1271
11/25/2021 15:00:00,927.1,27,14.7,10,50,34521,1400
11/25/2021 15:30:00,1017,27,21.9,10,50,34521,1672
11/25/2021 16:00:00,1176,26.1,14.2,15.2,71,35524,1802
11/25/2021 16:30:00,1503.5,26,14.6,9.9,50,35524,1802
11/25/2021 17:00:00,1503.5,26,16.4,9.9,50.6,37671,1806
11/25/2021 17:30:00,1503.5,26,12.6,9.9,50,37671,1811
11/25/2021 18:00:00,1176.6,26,14.6,10,50,33070,1428
11/25/2021 18:30:00,1018.1,25.9,12.8,9.9,50,33070,1794
11/25/2021 19:00:00,963,25.6,7.1,15.2,71,31272,1264
11/25/2021 19:30:00,900,26,16.4,9.9,50,31272,1263
11/25/2021 20:00:00,927.1,26,16.4,10,50,29898,1539
11/25/2021 20:30:00,963,26,12.8,9.9,50,29898,1431
11/25/2021 21:00:00,927.1,26,11,10,50,27954,1200
11/25/2021 21:30:00,900,25,9.2,9.9,50,27954,575
11/25/2021 22:00:00,900,24.5,6.3,15.2,71,26493,571
11/25/2021 22:30:00,900,25,9.2,9.9,50,26493,1243
11/25/2021 23:00:00,890.7,25,9.3,10,50,24940,1239
11/25/2021 23:30:00,850,24,3.7,9.9,49.1,24940,1237
11/26/2021 00:00:00,900,24,5.4,10,49.6,24321,1239
11/26/2021 00:30:00,900,24,3.7,9.9,49.1,24321,1229
11/26/2021 01:00:00,900,23.6,5.5,15.2,71,23991,1094
11/26/2021 01:30:00,900,23,3.7,9.9,50,23991,552
11/26/2021 02:00:00,900,23,3.7,6,50,23914,1129
11/26/2021 02:30:00,900,25,7.6,8,50,23914,897
11/26/2021 03:00:00,900,23.1,5.5,6,88.4,23801,1167
11/26/2021 03:30:00,900,23.1,5.5,6.1,86.6,23801,552
11/26/2021 04:00:00,900,23.1,5.5,13.4,88.4,24344,1228
11/26/2021 04:30:00,900,24,5.5,6.1,86.6,24344,1197
11/26/2021 05:00:00,901,24,5.4,6,88.4,26038,1260
11/26/2021 05:30:00,927.1,25,9.2,6.1,86.6,26038,1290
11/26/2021 06:00:00,981,25,18.2,4.1,88.4,28154,1506
11/26/2021 06:30:00,1018.1,25,14.4,7,86.6,28154,1251
11/26/2021 07:00:00,1024.3,24.6,12.6,15.2,71,30595,1651
11/26/2021 07:30:00,1176,25,20.1,9.9,51.4,30595,1541
11/26/2021 08:00:00,1100,25,24,9.9,89.1,31318,1264
11/26/2021 08:30:00,981,25,21.9,9.8,88,31318,166
11/26/2021 09:00:00,800,25,18.2,10,88.4,31817,166
11/26/2021 09:30:00,1,24.1,18,7,86.6,31817,167
11/26/2021 10:00:00,1,24,8.4,8.9,93.7,31618,166
11/26/2021 10:30:00,1,25,7.8,9.9,86.6,31618,165
11/26/2021 11:00:00,1,26,16.3,9.9,88.4,28739,158
11/26/2021 11:30:00,1,26,16.4,9.9,86.6,28739,151
11/26/2021 12:00:00,1,26,14.8,9.9,88.4,30472,154
11/26/2021 12:30:00,1,26,18.3,9.9,88,30472,158
11/26/2021 13:00:00,600,26.1,12.5,15.2,89.1,32450,163
11/26/2021 13:30:00,750,24,29.1,9.9,88,32450,167
11/26/2021 14:00:00,800,24,29.4,9.9,89.1,33410,594
11/26/2021 14:30:00,848,23,23.5,9.8,88,33410,1271
11/26/2021 15:00:00,900,24,14.5,9.9,89.1,34468,1273
11/26/2021 15:30:00,963,23,12.7,9.9,88,34468,1801
11/26/2021 16:00:00,1176,23.2,8,9,94.5,35745,1802
11/26/2021 16:30:00,1503.5,24,7.5,9.9,88.4,35745,1802
11/26/2021 17:00:00,1503.5,24,9.5,9.9,89.3,36976,1806
11/26/2021 17:30:00,1503.5,24,1.9,9.8,88.4,36976,1811
11/26/2021 18:00:00,1250,24,3.6,9.9,89.3,32805,1404
11/26/2021 18:30:00,963,24,5.3,9.9,88.4,32805,1266
11/26/2021 19:00:00,900,23.1,4.5,9.9,89.1,31078,1530
11/26/2021 19:30:00,890.7,23.1,5.5,9.9,99.6,31078,1540
11/26/2021 20:00:00,900,23.1,3.7,8.9,88.4,30057,1787
11/26/2021 20:30:00,927.1,23.1,5.5,9.9,86.6,30057,1786
11/26/2021 21:00:00,900,23.1,5.4,9.9,88.4,27891,1254
11/26/2021 21:30:00,900,23.1,5.5,9.9,86.6,27891,149
11/26/2021 22:00:00,927.1,23.1,3.7,9.5,88.4,26622,1526
11/26/2021 22:30:00,927.1,23.1,5.7,8,86.6,26622,1251
11/26/2021 23:00:00,870,23.1,5.5,8,88.4,25034,1239
11/26/2021 23:30:00,848,24,5.5,9.9,86.6,25034,1236
11/27/2021 00:00:00,850,24,5.4,9.9,50,24227,134
11/27/2021 00:30:00,800,23.1,3.6,9.9,50,24227,132
11/27/2021 01:00:00,800,22.8,3.6,9.9,71,23924,131
11/27/2021 01:30:00,1,23,5.3,9.9,51.4,23924,130
11/27/2021 02:00:00,1,23,7.5,8,89.1,23844,130
11/27/2021 02:30:00,1,24,1.8,6,88,23844,129
11/27/2021 03:00:00,1,24.1,9.4,10,90,23713,129
11/27/2021 03:30:00,1,22.7,3.6,10,90,23713,129
11/27/2021 04:00:00,500,22.7,3.6,10,90,24145,130
11/27/2021 04:30:00,500,23,3.6,9.9,86.6,24145,130
11/27/2021 05:00:00,500,23,3.6,9.9,89.1,25195,132
11/27/2021 05:30:00,500,23,14.4,9.9,86.6,25195,134
11/27/2021 06:00:00,1,24,12.8,9.9,88.4,27405,137
11/27/2021 06:30:00,1,25,22.1,9.9,86.6,27405,141
11/27/2021 07:00:00,900,24.1,11.5,15.2,93.7,30316,1251
11/27/2021 07:30:00,927.1,25,22.2,9.9,86.6,30316,1259
11/27/2021 08:00:00,963,26,22.2,9.9,88.4,30662,1277
11/27/2021 08:30:00,963,26,27.3,9.9,50,30662,1263
11/27/2021 09:00:00,963,27,29.3,9.9,49.6,30738,162
11/27/2021 09:30:00,850,27,29.3,9.9,50,30738,163
11/27/2021 10:00:00,848,26.8,23.2,15.2,71,30122,162
11/27/2021 10:30:00,500,27,25.8,9.9,50,30122,161
11/27/2021 11:00:00,1,27.1,25.9,10,50,28042,155
11/27/2021 11:30:00,1,27.1,25.9,10,50,28042,149
11/27/2021 12:00:00,1,27.1,25.9,10,50,28827,152
11/27/2021 12:30:00,1,26.3,23.5,15.2,71,28827,156
11/27/2021 13:00:00,1,26.3,23.5,15.2,71,30162,159
11/27/2021 13:30:00,800,27,27.5,9.9,86.6,30162,1263
11/27/2021 14:00:00,900,27,27.6,10,88.4,31153,1265
11/27/2021 14:30:00,900,27,23.7,10,49.1,31153,1216
11/27/2021 15:00:00,927.1,27,25.8,10,50,32195,1219
11/27/2021 15:30:00,927.1,27,23.8,10,49.1,32195,1147
11/27/2021 16:00:00,963,26.3,18,15.3,71,33099,1650
11/27/2021 16:30:00,981,26,14.7,9.9,51.4,33099,1168
11/27/2021 17:00:00,962,26,14.7,10,50,34454,1796
11/27/2021 17:30:00,1024.3,26,21.9,9.9,86.6,34454,1174
11/27/2021 18:00:00,900,26,22.3,9.9,89.1,30045,164
11/27/2021 18:30:00,820,25.9,17.8,9.9,51.4,30045,156
11/27/2021 19:00:00,1,25.5,10.5,15.2,71,28213,154
11/27/2021 19:30:00,1,25.9,14.6,9.9,50,28213,152
11/27/2021 20:00:00,1,26,9.4,9.9,50,27696,152
11/27/2021 20:30:00,1,25,13.2,9.9,50,27696,152
11/27/2021 21:00:00,1,26,13,9.9,50,26273,149
11/27/2021 21:30:00,500,25,27.3,9.9,86.6,26273,146
11/27/2021 22:00:00,789,23.8,11.6,9.9,93.7,25087,143
11/27/2021 22:30:00,500,24,18.1,7,86.6,25087,139
11/27/2021 23:00:00,1,22.1,7.7,7,88.4,23783,136
11/27/2021 23:30:00,1,22.1,4,7,86.6,23783,132
